iter	RMSE
979	0.003216226664
980	0.003214195325
981	0.003213089956
982	0.003212095552
983	0.003210865028
984	0.003209921523
985	0.003208548238
986	0.003206879274
987	0.003205117637
988	0.00320347445
989	0.00319934301
990	0.003198832099
991	0.003194446489
992	0.003191216259
993	0.00318976068
994	0.003188266003
995	0.003187940301
996	0.003184717881
997	0.003182643331
998	0.003179997888
999	0.003179036054
